humandetect start	
humandetect start	
2023-07-27 18:24:56.807069	72.33329200744629	0.1496878	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:56.807069	72.33329200744629	0.1496878	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:57.663265	73.18948984146118	0.14228234	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:57.663265	73.18948984146118	0.14228234	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:58.506402	74.03267049789429	0.15006156	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:58.506402	74.03267049789429	0.15006156	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:59.347800	74.8740246295929	0.9896588	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:59.347800	74.8740246295929	0.9896588	0	0	False	4.0531158447265625e-06	
2023-07-27 18:24:59.912107	75.4383316040039	0.9896588	0.99571496	1	False	4.0531158447265625e-06	
2023-07-27 18:24:59.912107	75.4383316040039	0.9896588	0.99571496	1	False	4.0531158447265625e-06	
2023-07-27 18:25:00.475203	76.00142669677734	0.9896588	0.996191	2	False	4.0531158447265625e-06	
2023-07-27 18:25:00.475203	76.00142669677734	0.9896588	0.996191	2	False	4.0531158447265625e-06	
2023-08-25 01:38:19.496137	2.0598998069763184	0.0052914596	0	0	False	0.7410516738891602	
2023-08-25 01:38:20.390792	2.9545557498931885	0.003523561	0	0	False	2.064704656600952	
2023-08-25 01:38:21.272785	3.8365492820739746	0.0058911885	0	0	False	2.956033229827881	
2023-08-25 01:38:22.182049	4.745811939239502	0.0058345427	0	0	False	3.83807635307312	
2023-08-25 01:38:23.084096	5.647861957550049	0.004722034	0	0	False	4.747159481048584	
2023-08-25 01:38:23.962325	6.526090145111084	0.0049773557	0	0	False	5.649233818054199	
2023-08-25 01:38:24.844867	7.408631801605225	0.0069513055	0	0	False	6.52745509147644	
2023-08-25 01:38:25.725986	8.28974986076355	0.005638715	0	0	False	7.410312175750732	
2023-08-25 01:38:26.603072	9.16683578491211	0.00418852	0	0	False	8.291372776031494	
2023-08-25 01:38:27.479404	10.043168067932129	0.004275867	0	0	False	9.168493032455444	
2023-08-25 01:38:28.410507	10.974270105361938	0.008437653	0	0	False	10.044818639755249	
2023-08-25 01:38:29.285003	11.848767757415771	0.0055449265	0	0	False	10.975622653961182	
2023-08-25 01:38:30.169993	12.73375940322876	0.0030178057	0	0	False	11.850242614746094	
2023-08-25 01:38:31.043021	13.606784343719482	0.008154502	0	0	False	12.735169172286987	
2023-08-25 01:38:31.923681	14.487444877624512	0.004473805	0	0	False	13.608145952224731	
2023-08-25 01:38:32.799778	15.363540172576904	0.005075133	0	0	False	14.489530324935913	
2023-08-25 01:38:33.715612	16.279374837875366	0.004114833	0	0	False	15.365564346313477	
2023-08-25 01:38:34.594898	17.15866255760193	0.0042426484	0	0	False	16.28139877319336	
2023-08-25 01:38:35.476090	18.039852619171143	0.005131698	0	0	False	17.160698890686035	
2023-08-25 01:38:36.349835	18.91359782218933	0.0058714086	0	0	False	18.041216373443604	
2023-08-25 01:38:37.230358	19.79412055015564	0.0052589267	0	0	False	18.914990425109863	
2023-08-25 01:38:38.109307	20.673070430755615	0.003918226	0	0	False	19.796223640441895	
2023-08-25 01:38:39.045082	21.60884404182434	0.007877609	0	0	False	20.6745765209198	
2023-08-25 01:38:39.953576	22.517338514328003	0.0071868715	0	0	False	21.61092782020569	
2023-08-25 01:38:40.830566	23.394328117370605	0.0048424653	0	0	False	22.520682334899902	
2023-08-25 01:38:41.705876	24.269660234451294	0.0040096226	0	0	False	23.3964204788208	
2023-08-25 01:38:42.583667	25.14744782447815	0.0064937836	0	0	False	24.271547555923462	
2023-08-25 01:38:43.461429	26.025196075439453	0.0037783685	0	0	False	25.1493239402771	
2023-08-25 01:38:44.379692	26.943455457687378	0.0057335296	0	0	False	26.027076959609985	
2023-08-25 01:38:45.254382	27.818147897720337	0.007881718	0	0	False	26.9448139667511	
2023-08-25 01:38:46.132841	28.69660472869873	0.00542762	0	0	False	27.81950807571411	
2023-08-25 01:38:47.030143	29.593905687332153	0.0054098447	0	0	False	28.698084354400635	
2023-08-25 01:38:47.912520	30.47628355026245	0.004128246	0	0	False	29.595173597335815	
2023-08-25 01:38:48.791728	31.355494737625122	0.006851502	0	0	False	30.47773551940918	
2023-08-25 01:38:49.762933	32.32669687271118	0.0060640085	0	0	False	31.357404947280884	
2023-08-25 01:38:50.638816	33.202582359313965	0.0046987985	0	0	False	32.32814598083496	
2023-08-25 01:38:51.513730	34.07749557495117	0.014024131	0	0	False	33.20393180847168	
2023-08-25 01:38:52.413386	34.977147817611694	0.004051459	0	0	False	34.078943967819214	
2023-08-25 01:38:53.290032	35.85379385948181	0.009308473	0	0	False	34.97921681404114	
2023-08-25 01:38:54.166052	36.729816198349	0.0017483241	0	0	False	35.85589098930359	
2023-08-25 01:38:55.075415	37.63917899131775	0.006335064	0	0	False	36.73187017440796	
2023-08-25 01:38:55.982048	38.54581332206726	0.00675104	0	0	False	37.640695571899414	
2023-08-25 01:38:56.892822	39.45658564567566	0.008285301	0	0	False	38.54719638824463	
2023-08-25 01:38:57.770127	40.333890438079834	0.006813824	0	0	False	39.45824480056763	
