datetime,elapsed time,lat,lon,result,judge_count,area_count,rotate_count,add_pwr,isHuman
2023-09-01 22:43:09.222625,147.1495885848999,35.924436,139.912428,0.014609566,0,1,13,5,0
2023-09-01 22:43:10.002265,147.9292278289795,35.924436,139.912428,0.059340715,0,1,14,5,0
2023-09-01 22:43:10.807054,148.73401713371277,35.924436,139.912428,0.064779855,0,1,15,5,0
2023-09-01 22:43:11.590847,149.51781129837036,35.924436,139.912428,0.010037594,0,1,16,5,0
2023-09-01 22:43:12.371665,150.29862809181213,35.924438,139.912429,0.042720746,0,1,17,5,0
2023-09-01 22:43:13.150046,151.07701015472412,35.924439,139.912428,0.05440184,0,1,18,5,0
2023-09-01 22:43:13.953490,151.88045716285706,35.92444,139.912427,0.04681676,0,1,19,5,0
2023-09-01 22:43:14.778171,152.70513367652893,35.92444,139.912427,0.0911271,0,1,20,5,0
2023-09-01 22:43:15.554850,153.48181557655334,35.92444,139.912427,0.08771704,0,1,21,5,0
2023-09-01 22:43:16.335679,154.26264262199402,35.924439,139.912424,0.022752305,0,1,22,5,0
2023-09-01 22:43:17.117134,155.04409742355347,35.924439,139.912423,0.05197673,0,1,23,5,0
2023-09-01 22:43:17.917745,155.8447082042694,35.92444,139.912421,0.31975305,0,1,24,5,0
2023-09-01 22:43:39.413836,177.34079694747925,35.924312,139.912342,0.14296043,0,2,0,5,0
2023-09-01 22:43:42.747173,180.67412662506104,35.92431,139.91234,0.9918521,1,2,0,5,0
2023-09-01 22:43:46.244477,184.17144131660461,35.924319,139.912343,0.023428544,0,2,1,0,0
2023-09-01 22:43:47.046891,184.97385358810425,35.924322,139.912345,0.070402525,0,2,2,0,0
2023-09-01 22:43:47.871472,185.79843497276306,35.924323,139.912346,0.09661963,0,2,3,0,0
2023-09-01 22:43:48.648138,186.57509970664978,35.924323,139.912346,0.07578369,0,2,4,0,0
2023-09-01 22:43:49.425567,187.35253071784973,35.924323,139.912346,0.06532098,0,2,5,0,0
2023-09-01 22:43:50.236844,188.16380786895752,35.924322,139.912347,0.12224689,0,2,6,5,0
2023-09-01 22:43:51.051612,188.97857570648193,35.924322,139.912346,0.14855713,0,2,7,5,0
2023-09-01 22:43:51.871135,189.79809999465942,35.924321,139.912345,0.042073425,0,2,8,5,0
2023-09-01 22:43:52.655760,190.58272862434387,35.924321,139.912345,0.17152222,0,2,9,5,0
2023-09-01 22:43:53.480717,191.4076795578003,35.924319,139.912344,0.20031095,0,2,10,5,0
2023-09-01 22:43:54.258490,192.18545365333557,35.924317,139.912342,0.06341242,0,2,11,5,0
2023-09-01 22:43:55.071805,192.99876999855042,35.924316,139.912341,0.032083843,0,2,12,5,0
2023-09-01 22:43:55.849228,193.77619075775146,35.924313,139.912341,0.078718916,0,2,13,5,0
2023-09-01 22:43:56.624845,194.55180835723877,35.924313,139.912341,0.011654566,0,2,14,5,0
2023-09-01 22:43:57.402505,195.3294689655304,35.924313,139.912341,0.0024732302,0,2,15,5,0
2023-09-01 22:43:58.193036,196.12000012397766,35.924317,139.912344,0.055231772,0,2,16,5,0
2023-09-01 22:43:58.971994,196.89895677566528,35.924319,139.912345,0.017366044,0,2,17,5,0
2023-09-01 22:43:59.754035,197.68099904060364,35.924319,139.912345,0.136528,0,2,18,5,0
2023-09-01 22:44:00.550983,198.47794675827026,35.924319,139.912345,0.10907486,0,2,19,5,0
2023-09-01 22:44:01.349117,199.2760784626007,35.924318,139.912346,0.08340185,0,2,20,5,0
2023-09-01 22:44:02.140620,200.06758332252502,35.924317,139.912346,0.3866058,0,2,21,5,0
2023-09-01 22:44:02.917366,200.84433341026306,35.924316,139.912346,0.016314948,0,2,22,5,0
2023-09-01 22:44:03.728198,201.65516185760498,35.924316,139.912346,0.049196236,0,2,23,5,0
2023-09-01 22:44:04.506504,202.43346691131592,35.924316,139.912345,0.014053119,0,2,24,5,0
2023-09-01 22:44:25.753604,223.68056201934814,35.924208,139.912447,0.035525292,0,3,0,5,0
2023-09-01 22:44:29.071365,226.99831819534302,35.924203,139.912454,0.9300119,1,3,0,0,0
2023-09-01 22:44:32.564412,230.49137592315674,35.9242,139.912453,0.016504476,0,3,1,0,0
2023-09-01 22:44:33.344831,231.27179479599,35.9242,139.912452,0.0064778244,0,3,2,0,0
2023-09-01 22:44:34.167934,232.09489679336548,35.924202,139.912452,0.035648305,0,3,3,0,0
2023-09-01 22:44:34.948331,232.8752944469452,35.924201,139.912453,0.083922386,0,3,4,0,0
2023-09-01 22:44:35.747608,233.67457103729248,35.924201,139.912453,0.04068402,0,3,5,0,0
2023-09-01 22:44:36.552256,234.47921919822693,35.924202,139.912454,0.028060058,0,3,6,0,0
2023-09-01 22:44:37.337754,235.26471948623657,35.924202,139.912455,0.039377015,0,3,7,5,0
2023-09-01 22:44:38.149547,236.07651162147522,35.924202,139.912456,0.1940797,0,3,8,5,0
2023-09-01 22:44:38.927479,236.85444688796997,35.924202,139.912455,0.115895025,0,3,9,5,0
2023-09-01 22:44:39.742550,237.669513463974,35.924202,139.912455,0.10356176,0,3,10,5,0
2023-09-01 22:44:40.526369,238.45333337783813,35.924201,139.912456,0.15335873,0,3,11,5,0
2023-09-01 22:44:41.325028,239.2519907951355,35.9242,139.912456,0.17308727,0,3,12,5,0
2023-09-01 22:44:42.106915,240.03388094902039,35.924199,139.912455,0.023545101,0,3,13,5,0
2023-09-01 22:44:42.889632,240.81659650802612,35.924199,139.912455,0.16863441,0,3,14,5,0
2023-09-01 22:44:43.700449,241.62741327285767,35.924199,139.912455,0.14027204,0,3,15,5,0
2023-09-01 22:44:44.518383,242.44534707069397,35.924199,139.912456,0.018653048,0,3,16,5,0
2023-09-01 22:44:45.332157,243.2591199874878,35.924198,139.912455,0.012404552,0,3,17,5,0
2023-09-01 22:44:46.113968,244.040931224823,35.924198,139.912455,0.049516447,0,3,18,5,0
2023-09-01 22:44:46.890793,244.8177580833435,35.924197,139.912457,0.022414163,0,3,19,5,0
2023-09-01 22:44:47.671847,245.5988109111786,35.924197,139.912457,0.005663183,0,3,20,5,0
2023-09-01 22:44:48.489756,246.4167196750641,35.924198,139.912456,0.17861895,0,3,21,5,0
2023-09-01 22:44:49.269408,247.19637775421143,35.924199,139.912457,0.040822875,0,3,22,5,0
2023-09-01 22:44:50.097688,248.02465105056763,35.924197,139.912457,0.07098059,0,3,23,5,0
2023-09-01 22:44:50.876899,248.80386304855347,35.924197,139.912457,0.101385035,0,3,24,5,0
2023-09-01 22:45:13.449869,271.376827955246,35.924304,139.912584,0.10400796,0,4,0,5,0
2023-09-01 22:45:17.056866,274.9838297367096,35.924309,139.912589,0.0726151,0,4,1,5,0
2023-09-01 22:45:17.857457,275.7844207286835,35.924308,139.912588,0.015953543,0,4,2,5,0
2023-09-01 22:45:18.636661,276.56362557411194,35.924308,139.912588,0.013798381,0,4,3,5,0
2023-09-01 22:45:19.414874,277.34183740615845,35.924306,139.912586,0.005335213,0,4,4,5,0
2023-09-01 22:45:20.215369,278.1423318386078,35.924307,139.912586,0.013125242,0,4,5,5,0
2023-09-01 22:45:20.996041,278.92300391197205,35.924308,139.912586,0.004021498,0,4,6,5,0
2023-09-01 22:45:21.814319,279.7412838935852,35.924307,139.912588,0.060966045,0,4,7,5,0
2023-09-01 22:45:22.592888,280.5198516845703,35.924307,139.912588,0.031678002,0,4,8,5,0
2023-09-01 22:45:23.394560,281.3215243816376,35.924309,139.91259,0.077684775,0,4,9,5,0
2023-09-01 22:45:24.175108,282.1020727157593,35.924309,139.912592,0.09764392,0,4,10,5,0
2023-09-01 22:45:24.952375,282.8793385028839,35.924309,139.912592,0.23034537,0,4,11,5,0
2023-09-01 22:45:25.731463,283.65842747688293,35.924309,139.912592,0.056708872,0,4,12,5,0
2023-09-01 22:45:26.509171,284.4361369609833,35.924307,139.912593,0.08884777,0,4,13,5,0
2023-09-01 22:45:27.341435,285.2683992385864,35.924305,139.912592,0.036098775,0,4,14,5,0
2023-09-01 22:45:28.142704,286.06966829299927,35.924305,139.912591,0.048952334,0,4,15,5,0
2023-09-01 22:45:28.919718,286.84668135643005,35.924305,139.912591,0.040796436,0,4,16,5,0
2023-09-01 22:45:29.699546,287.62650990486145,35.924305,139.912591,0.022558365,0,4,17,5,0
2023-09-01 22:45:30.479672,288.40663504600525,35.924304,139.912589,0.08617943,0,4,18,5,0
2023-09-01 22:45:31.264572,289.1915349960327,35.924304,139.912587,0.017674822,0,4,19,5,0
2023-09-01 22:45:32.079644,290.0066075325012,35.924304,139.912587,0.006478622,0,4,20,5,0
2023-09-01 22:45:32.885308,290.8122727870941,35.924303,139.912586,0.0028434088,0,4,21,5,0
2023-09-01 22:45:33.679047,291.60600996017456,35.924303,139.912586,0.015428326,0,4,22,5,0
2023-09-01 22:45:34.482531,292.409494638443,35.924301,139.912585,0.010478965,0,4,23,5,0
2023-09-01 22:45:35.266164,293.19312858581543,35.924301,139.912585,0.083817914,0,4,24,5,0
2023-09-01 22:45:54.410766,312.33772706985474,35.924419,139.912594,0.04070032,0,5,0,5,0
2023-09-01 22:45:58.985414,316.91237926483154,35.924428,139.912595,0.026701547,0,5,1,5,0
2023-09-01 22:45:59.780647,317.70761132240295,35.924429,139.912593,0.0264306,0,5,2,5,0
2023-09-01 22:46:00.560936,318.4878993034363,35.924428,139.91259,0.0064233607,0,5,3,5,0
2023-09-01 22:46:01.340884,319.2678451538086,35.924427,139.912588,0.0125612,0,5,4,5,0
2023-09-01 22:46:02.120590,320.0475535392761,35.924426,139.912588,0.011094435,0,5,5,5,0
2023-09-01 22:46:02.917802,320.84476613998413,35.924427,139.912589,0.0069612768,0,5,6,5,0
2023-09-01 22:46:03.700410,321.62737345695496,35.924427,139.912589,0.011214234,0,5,7,5,0
2023-09-01 22:46:04.481836,322.4087998867035,35.924428,139.912591,0.12660636,0,5,8,5,0
2023-09-01 22:46:05.265808,323.19277119636536,35.924427,139.912592,0.07538626,0,5,9,5,0
2023-09-01 22:46:06.050750,323.9777159690857,35.924427,139.912594,0.12911864,0,5,10,5,0
2023-09-01 22:46:06.830634,324.75759720802307,35.924428,139.912593,0.04704395,0,5,11,5,0
2023-09-01 22:46:07.609103,325.53607082366943,35.924428,139.912593,0.17766583,0,5,12,5,0
2023-09-01 22:46:08.429837,326.35680079460144,35.924428,139.912593,0.08332186,0,5,13,5,0
2023-09-01 22:46:09.209030,327.13599395751953,35.924427,139.912592,0.1082433,0,5,14,5,0
2023-09-01 22:46:10.005572,327.9325351715088,35.924427,139.912592,0.06768512,0,5,15,5,0
2023-09-01 22:46:10.820170,328.7471342086792,35.924428,139.91259,0.018361446,0,5,16,5,0
2023-09-01 22:46:11.614567,329.5415301322937,35.924428,139.91259,0.016169334,0,5,17,5,0
2023-09-01 22:46:12.403591,330.3305540084839,35.924429,139.91259,0.019220358,0,5,18,5,0
2023-09-01 22:46:13.224959,331.1519238948822,35.924429,139.912589,0.008701902,0,5,19,5,0
2023-09-01 22:46:14.009003,331.9359676837921,35.924431,139.912588,0.013912089,0,5,20,5,0
2023-09-01 22:46:15.817085,333.7440507411957,35.924431,139.912589,0.0018645267,0,5,21,5,0
2023-09-01 22:46:16.599717,334.5266811847687,35.924431,139.912588,0.024576824,0,5,22,5,0
2023-09-01 22:46:17.397832,335.32479429244995,35.924431,139.912587,0.1855232,0,5,23,5,0
2023-09-01 22:46:18.200181,336.12714433670044,35.92443,139.912587,0.1869132,0,5,24,5,0
2023-09-01 22:46:45.084549,363.01150822639465,35.924419,139.912323,0.22769529,0,6,0,5,0
2023-09-01 22:46:48.393426,366.3203794956207,35.924413,139.91232,0.9753308,1,6,0,5,0
2023-09-01 22:46:51.892602,369.81956601142883,35.924413,139.91232,0.21287985,0,6,1,0,0
2023-09-01 22:46:52.670465,370.5974278450012,35.924413,139.91232,0.33174297,0,6,2,0,0
2023-09-01 22:46:53.479412,371.4063742160797,35.924413,139.91232,0.22256738,0,6,3,0,0
2023-09-01 22:46:54.259002,372.18596744537354,35.924413,139.912319,0.024415238,0,6,4,0,0
2023-09-01 22:46:55.056752,372.98371624946594,35.924413,139.912318,0.10300713,0,6,5,0,0
2023-09-01 22:46:55.838925,373.76588892936707,35.924412,139.912317,0.43507594,0,6,6,5,0
2023-09-01 22:46:57.635546,375.5625112056732,35.924411,139.912316,0.041834082,0,6,7,5,0
2023-09-01 22:46:58.440002,376.3669641017914,35.924411,139.912316,0.018317904,0,6,8,5,0
2023-09-01 22:46:59.254019,377.18098187446594,35.924411,139.912315,0.096093304,0,6,9,5,0
2023-09-01 22:47:00.035901,377.9628643989563,35.924408,139.912313,0.026162628,0,6,10,5,0
2023-09-01 22:47:00.597816,378.5247802734375,35.924408,139.912313,0.5290114,1,6,10,5,0
2023-09-01 22:47:01.132770,379.0597343444824,35.924408,139.912312,0.5952703,2,6,10,5,0
2023-09-01 22:47:02.665542,380.59250831604004,35.924409,139.912312,0.7009148,3,6,10,5,0
2023-09-01 22:47:03.208465,381.13543224334717,35.92441,139.912311,0.6104207,3,6,10,5,1
