datetime,elapsed time,lat,lon,result,judge_count,area_count,rotate_count,add_pwr,isHuman
2023-09-02 21:50:32.679860,374.2095351219177,35.92442,139.912419,0.03211872,0,1,4,5,0
2023-09-02 21:50:33.447387,374.97706294059753,35.92442,139.91242,0.04093875,0,1,5,5,0
2023-09-02 21:50:34.215375,375.7450511455536,35.92442,139.91242,0.025772542,0,1,6,5,0
2023-09-02 21:50:35.006137,376.53581380844116,35.92442,139.91242,0.26050726,0,1,7,5,0
2023-09-02 21:50:35.774170,377.30384612083435,35.924419,139.912423,0.03810851,0,1,8,5,0
2023-09-02 21:50:36.559305,378.0889813899994,35.924416,139.912428,0.012064642,0,1,9,5,0
2023-09-02 21:50:37.333959,378.8636350631714,35.92441,139.912426,0.04870306,0,1,10,5,0
2023-09-02 21:50:38.106866,379.6365427970886,35.92441,139.912426,0.063074455,0,1,11,5,0
2023-09-02 21:50:38.886515,380.4161903858185,35.924408,139.912426,0.052756175,0,1,12,5,0
2023-09-02 21:50:39.658242,381.18791794776917,35.924404,139.912424,0.01644955,0,1,13,5,0
2023-09-02 21:50:40.454874,381.9845497608185,35.924404,139.912423,0.31170073,0,1,14,5,0
2023-09-02 21:50:41.221538,382.75121450424194,35.924404,139.912423,0.1200571,0,1,15,5,0
2023-09-02 21:50:41.988246,383.5179212093353,35.924404,139.912424,0.09303324,0,1,16,5,0
2023-09-02 21:50:42.755604,384.2852807044983,35.924404,139.912422,0.12656821,0,1,17,5,0
2023-09-02 21:50:43.563193,385.09286999702454,35.924406,139.912422,0.05036523,0,1,18,5,0
2023-09-02 21:50:44.336990,385.8666658401489,35.924408,139.912422,0.09482397,0,1,19,5,0
2023-09-02 21:50:45.106327,386.63600730895996,35.924408,139.912422,0.15436009,0,1,20,5,0
2023-09-02 21:50:45.924132,387.45380759239197,35.924408,139.912422,0.020190313,0,1,21,5,0
2023-09-02 21:50:46.705147,388.2348232269287,35.92441,139.912421,0.020716999,0,1,22,5,0
2023-09-02 21:50:47.474295,389.00397181510925,35.924411,139.91242,0.018681431,0,1,23,5,0
2023-09-02 21:50:48.241189,389.7708652019501,35.924411,139.91242,0.066979975,0,1,24,5,0
2023-09-02 21:51:11.926763,413.45643424987793,35.924302,139.91234,0.014817866,0,2,0,5,0
2023-09-02 21:51:15.480441,417.01011753082275,35.924299,139.912331,0.15433343,0,2,1,0,0
2023-09-02 21:51:16.268601,417.79827642440796,35.924299,139.912331,0.0896395,0,2,2,0,0
2023-09-02 21:51:17.041140,418.5708179473877,35.924299,139.912331,0.06500882,0,2,3,0,0
2023-09-02 21:51:17.809493,419.33916902542114,35.924299,139.912333,0.047070038,0,2,4,0,0
2023-09-02 21:51:18.580853,420.11052918434143,35.924298,139.912333,0.04530673,0,2,5,0,0
2023-09-02 21:51:19.383678,420.91335344314575,35.924297,139.912334,0.15472569,0,2,6,0,0
2023-09-02 21:51:20.176588,421.70626306533813,35.924297,139.912334,0.015202022,0,2,7,0,0
2023-09-02 21:51:20.948239,422.4779145717621,35.924298,139.912337,0.054663155,0,2,8,5,0
2023-09-02 21:51:21.719844,423.24952030181885,35.924298,139.912337,0.027182393,0,2,9,5,0
2023-09-02 21:51:22.489528,424.0192036628723,35.924298,139.912336,0.07224146,0,2,10,5,0
2023-09-02 21:51:23.259716,424.7893922328949,35.924298,139.912336,0.026735675,0,2,11,5,0
2023-09-02 21:51:24.034917,425.5645933151245,35.924297,139.912335,0.017642727,0,2,12,5,0
2023-09-02 21:51:24.822778,426.3524544239044,35.924296,139.91233,0.027307263,0,2,13,5,0
2023-09-02 21:51:25.643657,427.17333340644836,35.924297,139.91233,0.024731008,0,2,14,5,0
2023-09-02 21:51:26.428848,427.9585235118866,35.924298,139.912331,0.024379307,0,2,15,5,0
2023-09-02 21:51:27.224909,428.7545840740204,35.924298,139.912331,0.022328677,0,2,16,5,0
2023-09-02 21:51:28.003909,429.5335853099823,35.924297,139.912332,0.14070131,0,2,17,5,0
2023-09-02 21:51:28.773869,430.3035452365875,35.924296,139.912333,0.117384575,0,2,18,5,0
2023-09-02 21:51:29.547541,431.07721734046936,35.924297,139.912334,0.03203191,0,2,19,5,0
2023-09-02 21:51:30.321842,431.851521730423,35.924296,139.912335,0.10378993,0,2,20,5,0
2023-09-02 21:51:31.146933,432.67660903930664,35.924296,139.912335,0.058858033,0,2,21,5,0
2023-09-02 21:51:31.916391,433.44606757164,35.924295,139.912337,0.08777104,0,2,22,5,0
2023-09-02 21:51:32.686459,434.216135263443,35.924294,139.912336,0.050486326,0,2,23,5,0
2023-09-02 21:51:33.491966,435.02164244651794,35.924292,139.912335,0.06563128,0,2,24,5,0
2023-09-02 21:51:56.061250,457.59092140197754,35.9242,139.912447,0.038697314,0,3,0,5,0
2023-09-02 21:51:59.604180,461.1338560581207,35.924193,139.912455,0.13347703,0,3,1,0,0
2023-09-02 21:52:00.390859,461.92053508758545,35.924192,139.912454,0.101131916,0,3,2,0,0
2023-09-02 21:52:01.160246,462.68992280960083,35.924192,139.912454,0.048539877,0,3,3,0,0
2023-09-02 21:52:01.947611,463.4772868156433,35.924191,139.912454,0.023547204,0,3,4,0,0
2023-09-02 21:52:02.717563,464.2472393512726,35.924191,139.912453,0.03400052,0,3,5,0,0
2023-09-02 21:52:03.486097,465.0157732963562,35.92419,139.912453,0.0963651,0,3,6,5,0
2023-09-02 21:52:04.271891,465.8015673160553,35.92419,139.912453,0.07528086,0,3,7,5,0
2023-09-02 21:52:05.074811,466.60448956489563,35.924188,139.912448,0.06043739,0,3,8,5,0
2023-09-02 21:52:05.846128,467.37580394744873,35.924186,139.912448,0.11428352,0,3,9,5,0
2023-09-02 21:52:06.616701,468.14637637138367,35.924182,139.912446,0.010019983,0,3,10,5,0
2023-09-02 21:52:07.390332,468.9200074672699,35.924181,139.912443,0.090177156,0,3,11,5,0
2023-09-02 21:52:08.157940,469.68761587142944,35.924181,139.912443,0.024505343,0,3,12,5,0
2023-09-02 21:52:08.932583,470.4622588157654,35.924182,139.912443,0.051936843,0,3,13,5,0
2023-09-02 21:52:09.756102,471.28577756881714,35.924183,139.912442,0.08279244,0,3,14,5,0
2023-09-02 21:52:10.558031,472.0877058506012,35.924185,139.912441,0.05963164,0,3,15,5,0
2023-09-02 21:52:11.326488,472.8561644554138,35.924186,139.912442,0.035360422,0,3,16,5,0
2023-09-02 21:52:12.100024,473.62970066070557,35.924186,139.912442,0.013544312,0,3,17,5,0
2023-09-02 21:52:12.872598,474.4022738933563,35.924188,139.912443,0.14784433,0,3,18,5,0
2023-09-02 21:52:13.640885,475.17056012153625,35.924189,139.912443,0.1026269,0,3,19,5,0
2023-09-02 21:52:14.424487,475.9541676044464,35.924189,139.912444,0.046618212,0,3,20,5,0
2023-09-02 21:52:15.265447,476.79512190818787,35.924189,139.912444,0.016214553,0,3,21,5,0
2023-09-02 21:52:16.037270,477.5669457912445,35.924189,139.912443,0.10146798,0,3,22,5,0
2023-09-02 21:52:16.807449,478.33712434768677,35.924187,139.912443,0.2984728,0,3,23,5,0
2023-09-02 21:52:17.610725,479.1404016017914,35.924187,139.912442,0.037211403,0,3,24,5,0
2023-09-02 21:52:42.351827,503.8815004825592,35.924294,139.912576,0.08053481,0,4,0,5,0
2023-09-02 21:52:45.909356,507.43903160095215,35.924292,139.912577,0.11102496,0,4,1,5,0
2023-09-02 21:52:46.703534,508.23321056365967,35.924291,139.912577,0.012375285,0,4,2,5,0
2023-09-02 21:52:47.474593,509.0042700767517,35.924291,139.912576,0.011144224,0,4,3,5,0
2023-09-02 21:52:48.250245,509.77992057800293,35.924291,139.912576,0.054274924,0,4,4,5,0
2023-09-02 21:52:49.021236,510.55091166496277,35.924292,139.912577,0.03575066,0,4,5,5,0
2023-09-02 21:52:49.790898,511.3205735683441,35.924293,139.912577,0.017307166,0,4,6,5,0
2023-09-02 21:52:50.576078,512.1057541370392,35.924292,139.912577,0.07540155,0,4,7,5,0
2023-09-02 21:52:51.344262,512.8739364147186,35.924292,139.912578,0.20111722,0,4,8,5,0
2023-09-02 21:52:52.143617,513.6732928752899,35.924292,139.912578,0.17371021,0,4,9,5,0
2023-09-02 21:52:52.928958,514.4586334228516,35.924292,139.91258,0.057275187,0,4,10,5,0
2023-09-02 21:52:53.717164,515.2468407154083,35.924293,139.912582,0.08539599,0,4,11,5,0
2023-09-02 21:52:54.502230,516.0319056510925,35.924292,139.912585,0.12202231,0,4,12,5,0
2023-09-02 21:52:55.293237,516.8229160308838,35.924292,139.912585,0.0444387,0,4,13,5,0
2023-09-02 21:52:56.114629,517.6443045139313,35.924292,139.912585,0.014739412,0,4,14,5,0
2023-09-02 21:52:56.917070,518.446745634079,35.924293,139.912585,0.031288944,0,4,15,5,0
2023-09-02 21:52:57.688846,519.218522310257,35.924293,139.912585,0.046815198,0,4,16,5,0
2023-09-02 21:52:58.460793,519.990469455719,35.924294,139.912585,0.17885962,0,4,17,5,0
2023-09-02 21:52:59.229451,520.7591273784637,35.924294,139.912585,0.011994562,0,4,18,5,0
2023-09-02 21:53:00.001403,521.5310797691345,35.924296,139.912587,0.012361347,0,4,19,5,0
2023-09-02 21:53:00.803957,522.3336319923401,35.924297,139.912589,0.029613124,0,4,20,5,0
2023-09-02 21:53:01.608605,523.1382789611816,35.924296,139.912588,0.0128062805,0,4,21,5,0
2023-09-02 21:53:02.378345,523.9080216884613,35.924296,139.912588,0.026091378,0,4,22,5,0
2023-09-02 21:53:03.149742,524.6794180870056,35.924296,139.912588,0.077829935,0,4,23,5,0
2023-09-02 21:53:03.922097,525.4517736434937,35.924296,139.912589,0.26254544,0,4,24,5,0
2023-09-02 21:53:26.360283,547.8899598121643,35.924419,139.912599,0.057577685,0,5,0,5,0
2023-09-02 21:53:29.942055,551.4717302322388,35.924421,139.912602,0.064007,0,5,1,0,0
2023-09-02 21:53:30.718494,552.2481696605682,35.924421,139.912603,0.014198911,0,5,2,5,0
2023-09-02 21:53:31.490197,553.0198729038239,35.924422,139.912602,0.029912947,0,5,3,5,0
2023-09-02 21:53:32.283103,553.8127789497375,35.924422,139.912602,0.040989846,0,5,4,5,0
2023-09-02 21:53:33.081957,554.6116335391998,35.924422,139.912602,0.09070546,0,5,5,5,0
2023-09-02 21:53:33.853645,555.3833208084106,35.924423,139.912599,0.024986686,0,5,6,5,0
2023-09-02 21:53:34.656476,556.1861522197723,35.924424,139.9126,0.03391226,0,5,7,5,0
2023-09-02 21:53:35.432934,556.9626097679138,35.924424,139.9126,0.009189946,0,5,8,5,0
2023-09-02 21:53:36.202148,557.7318234443665,35.924424,139.9126,0.013439689,0,5,9,5,0
2023-09-02 21:53:36.979932,558.5096077919006,35.924425,139.9126,0.021655686,0,5,10,5,0
2023-09-02 21:53:37.792736,559.3224380016327,35.924426,139.912599,0.008853943,0,5,11,5,0
2023-09-02 21:53:38.644868,560.1745460033417,35.924427,139.9126,0.082794264,0,5,12,5,0
2023-09-02 21:53:39.620841,561.1505184173584,35.924428,139.9126,0.057216797,0,5,13,5,0
2023-09-02 21:53:41.507806,563.0374925136566,35.924428,139.912597,0.061460394,0,5,14,5,0
2023-09-02 21:53:42.457707,563.9873850345612,35.924417,139.912564,0.085693516,0,5,15,5,0
2023-09-02 21:53:53.178251,574.7167754173279,35.924443,139.912512,0.03733763,0,5,16,5,0
2023-09-02 21:53:56.420433,577.950110912323,35.924449,139.912521,0.07924045,0,5,17,5,0
2023-09-02 21:53:58.063386,579.5930626392365,35.924418,139.912547,0.17777866,0,5,18,5,0
2023-09-02 21:53:59.511718,581.041393995285,35.924415,139.91255,0.015639113,0,5,19,5,0
2023-09-02 21:54:00.327095,581.8567702770233,35.924416,139.912572,0.13111955,0,5,20,5,0
2023-09-02 21:54:02.133939,583.6636140346527,35.924417,139.912579,0.017730901,0,5,21,5,0
2023-09-02 21:54:02.922852,584.452529668808,35.924421,139.912579,0.11755129,0,5,22,5,0
2023-09-02 21:54:03.705530,585.2352046966553,35.924425,139.912579,0.07220978,0,5,23,5,0
2023-09-02 21:54:04.488743,586.0184190273285,35.924426,139.91258,0.010590017,0,5,24,5,0
2023-09-02 21:54:32.591379,614.121059179306,35.924414,139.912319,0.01142431,0,6,0,5,0
2023-09-02 21:54:36.181230,617.7109055519104,35.924416,139.912314,0.061464302,0,6,1,0,0
2023-09-02 21:54:36.960427,618.4901025295258,35.924419,139.912314,0.049050216,0,6,2,0,0
2023-09-02 21:54:37.742857,619.272533416748,35.924419,139.912315,0.024680244,0,6,3,5,0
2023-09-02 21:54:38.519266,620.0489420890808,35.924419,139.912316,0.017426874,0,6,4,5,0
2023-09-02 21:54:39.307835,620.8375108242035,35.924419,139.912318,0.036182374,0,6,5,5,0
2023-09-02 21:54:40.078898,621.6085741519928,35.924419,139.912318,0.058947414,0,6,6,5,0
2023-09-02 21:54:40.877159,622.406834602356,35.924418,139.912319,0.030919092,0,6,7,5,0
2023-09-02 21:54:41.672076,623.201751947403,35.92442,139.912321,0.016471373,0,6,8,5,0
2023-09-02 21:54:42.443615,623.9732913970947,35.924419,139.912322,0.03185189,0,6,9,5,0
2023-09-02 21:54:43.216925,624.7466013431549,35.924419,139.912322,0.04856457,0,6,10,5,0
2023-09-02 21:54:43.987827,625.5175025463104,35.924418,139.912323,0.070994884,0,6,11,5,0
2023-09-02 21:54:44.787307,626.3169825077057,35.924416,139.912324,0.12265863,0,6,12,5,0
2023-09-02 21:54:45.575245,627.1049242019653,35.924416,139.912325,0.04020047,0,6,13,5,0
2023-09-02 21:54:46.433213,627.9628903865814,35.924415,139.912325,0.107345924,0,6,14,5,0
2023-09-02 21:54:47.225749,628.7554249763489,35.924415,139.912325,0.082183495,0,6,15,5,0
2023-09-02 21:54:48.021272,629.5509469509125,35.924417,139.912326,0.10414591,0,6,16,5,0
2023-09-02 21:54:48.794858,630.3245332241058,35.924415,139.912326,0.016150359,0,6,17,5,0
2023-09-02 21:54:49.569731,631.0994064807892,35.924414,139.912325,0.061865278,0,6,18,5,0
2023-09-02 21:54:50.340920,631.8705961704254,35.924413,139.912325,0.040842477,0,6,19,5,0
2023-09-02 21:54:51.137600,632.6672759056091,35.924413,139.912325,0.01470832,0,6,20,5,0
2023-09-02 21:54:51.931742,633.4614176750183,35.92441,139.912323,0.021894794,0,6,21,5,0
2023-09-02 21:54:52.704513,634.2341887950897,35.924408,139.912323,0.06986632,0,6,22,5,0
2023-09-02 21:54:53.477505,635.0071816444397,35.924406,139.912321,0.044142477,0,6,23,5,0
2023-09-02 21:54:54.249899,635.7795751094818,35.924406,139.912321,0.033010777,0,6,24,5,0
2023-09-02 21:55:21.258493,662.7881669998169,35.924201,139.912334,0.016020155,0,7,0,5,0
2023-09-02 21:55:24.823337,666.3530130386353,35.924197,139.912331,0.009136993,0,7,1,0,0
2023-09-02 21:55:25.597344,667.127064704895,35.924199,139.912331,0.053406667,0,7,2,0,0
2023-09-02 21:55:26.372523,667.9021985530853,35.924199,139.912331,0.022837041,0,7,3,0,0
2023-09-02 21:55:27.146218,668.6758940219879,35.924199,139.912331,0.008673706,0,7,4,0,0
2023-09-02 21:55:27.919403,669.4490783214569,35.9242,139.912331,0.04754014,0,7,5,0,0
2023-09-02 21:55:28.694103,670.2237792015076,35.9242,139.912331,0.083421096,0,7,6,5,0
2023-09-02 21:55:29.477025,671.0067014694214,35.9242,139.912332,0.090404496,0,7,7,5,0
2023-09-02 21:55:30.251891,671.781566619873,35.9242,139.912332,0.086880766,0,7,8,5,0
2023-09-02 21:55:32.027286,673.5569767951965,35.924201,139.912331,0.016685823,0,7,9,5,0
2023-09-02 21:55:32.834706,674.3643810749054,35.924202,139.912332,0.03821568,0,7,10,5,0
2023-09-02 21:55:33.607085,675.1367604732513,35.924201,139.912334,0.090074,0,7,11,5,0
2023-09-02 21:55:34.395076,675.9247570037842,35.924198,139.912329,0.040674604,0,7,12,5,0
2023-09-02 21:55:35.222573,676.7522485256195,35.924198,139.912329,0.031573087,0,7,13,5,0
2023-09-02 21:55:36.019946,677.5496213436127,35.924194,139.912321,0.034465894,0,7,14,5,0
2023-09-02 21:55:36.791325,678.3210003376007,35.924193,139.912318,0.07432435,0,7,15,5,0
2023-09-02 21:55:37.564356,679.0940322875977,35.924191,139.912317,0.025443219,0,7,16,5,0
2023-09-02 21:55:38.345027,679.8747029304504,35.924189,139.912316,0.027713222,0,7,17,5,0
2023-09-02 21:55:39.119744,680.6494200229645,35.924189,139.912316,0.009747967,0,7,18,5,0
2023-09-02 21:55:39.920608,681.4502830505371,35.924188,139.912315,0.028307667,0,7,19,5,0
2023-09-02 21:55:40.696937,682.2266130447388,35.924189,139.912315,0.015345206,0,7,20,5,0
2023-09-02 21:55:41.505140,683.0348172187805,35.924189,139.912317,0.02255651,0,7,21,5,0
2023-09-02 21:55:42.277474,683.8071494102478,35.924189,139.912317,0.032044515,0,7,22,5,0
2023-09-02 21:55:43.071719,684.6013956069946,35.924187,139.912318,0.015823781,0,7,23,5,0
2023-09-02 21:55:43.843818,685.373494386673,35.924188,139.91232,0.0038470218,0,7,24,5,0
2023-09-02 21:56:14.034931,715.564603805542,35.924184,139.912592,0.051657997,0,8,0,5,0
2023-09-02 21:56:17.616047,719.1457221508026,35.924192,139.912604,0.020526236,0,8,1,5,0
2023-09-02 21:56:18.421806,719.9514830112457,35.924191,139.912605,0.06976856,0,8,2,5,0
2023-09-02 21:56:19.195612,720.7252879142761,35.924191,139.912605,0.15242241,0,8,3,5,0
2023-09-02 21:56:19.973345,721.5030212402344,35.924192,139.912608,0.01952566,0,8,4,5,0
2023-09-02 21:56:20.771056,722.3007318973541,35.924192,139.912608,0.029913435,0,8,5,5,0
2023-09-02 21:56:21.544090,723.0737664699554,35.924192,139.912608,0.036991607,0,8,6,5,0
2023-09-02 21:56:22.360455,723.8901309967041,35.924193,139.91261,0.030152349,0,8,7,5,0
2023-09-02 21:56:23.156373,724.6860496997833,35.924193,139.91261,0.020578068,0,8,8,5,0
2023-09-02 21:56:23.929641,725.459315776825,35.924194,139.912611,0.015469282,0,8,9,5,0
2023-09-02 21:56:24.706310,726.2359867095947,35.924194,139.912612,0.14999141,0,8,10,5,0
2023-09-02 21:56:25.478297,727.0079724788666,35.924194,139.912613,0.09153455,0,8,11,5,0
2023-09-02 21:56:26.250161,727.7798366546631,35.924194,139.912613,0.08839966,0,8,12,5,0
2023-09-02 21:56:27.025351,728.555029630661,35.924194,139.912614,0.10490245,0,8,13,5,0
2023-09-02 21:56:27.824789,729.3544640541077,35.924194,139.912614,0.2408746,0,8,14,5,0
2023-09-02 21:56:28.631049,730.1607248783112,35.924194,139.912614,0.0672794,0,8,15,5,0
2023-09-02 21:56:29.423026,730.9527018070221,35.924192,139.912615,0.325109,0,8,16,5,0
2023-09-02 21:56:30.194353,731.7240288257599,35.924192,139.912615,0.07043535,0,8,17,5,0
2023-09-02 21:56:30.970092,732.499767780304,35.924192,139.912614,0.10673636,0,8,18,5,0
2023-09-02 21:56:31.747954,733.277628660202,35.924191,139.912613,0.111687064,0,8,19,5,0
2023-09-02 21:56:32.555766,734.0854413509369,35.924189,139.912613,0.025323555,0,8,20,5,0
2023-09-02 21:56:33.332369,734.8620445728302,35.924187,139.912612,0.022172429,0,8,21,5,0
2023-09-02 21:56:34.106264,735.6359398365021,35.924187,139.912612,0.061729677,0,8,22,5,0
2023-09-02 21:56:34.879024,736.4086999893188,35.924186,139.91261,0.07567897,0,8,23,5,0
2023-09-02 21:56:35.655751,737.1854267120361,35.924185,139.912608,0.01605339,0,8,24,5,0
2023-09-02 21:56:36.431722,737.9613902568817,35.924185,139.912609,0.021996776,0,9,0,5,0
