datetime,elapsed time,lat,lon,distance_to_goal,area_ratio,angle,add_pwr,isReach_goal
2023-09-01 22:55:30.367276,289.3449869155884,35.924112,139.912437,2.4637729553770584,0,0,5,0
2023-09-01 22:55:32.396083,291.3737916946411,35.924111,139.912436,2.310221111789482,0,0,5,0
2023-09-01 22:55:33.385708,292.36341619491577,35.92411,139.912437,2.2519305801127945,0.0,1,5,0
2023-09-01 22:55:35.374497,294.3522095680237,35.924109,139.912436,2.229704714032389,0.0,1,5,0
2023-09-01 22:55:37.397078,296.37478852272034,35.924108,139.912435,2.1478362055443356,0,0,5,0
2023-09-01 22:55:39.385361,298.3630704879761,35.924108,139.91244,2.102650623129982,0,0,5,0
2023-09-01 22:55:41.377019,300.3547294139862,35.924104,139.912468,3.54424405624183,0,0,5,0
2023-09-01 22:55:59.855010,318.8327286243439,35.924093,139.912402,6.189380076916714,0,0,5,0
2023-09-01 22:56:01.874989,320.85270071029663,35.924094,139.912402,1.4880833164260516,0,0,5,0
2023-09-01 22:56:03.865654,322.8433623313904,35.924094,139.912402,1.351049006480907,0,0,5,0
2023-09-01 22:56:05.859584,324.8372948169708,35.924093,139.912404,1.2044300634770062,0,0,5,0
2023-09-01 22:56:07.887731,326.86544156074524,35.924094,139.912404,1.3442947318729213,0,3,5,0
2023-09-01 22:56:09.883128,328.8608410358429,35.924093,139.912407,1.2103879325458322,0,1,5,0
2023-09-01 22:56:11.873257,330.850967168808,35.924092,139.912407,1.0900043365597454,0,0,5,0
2023-09-01 22:56:13.922884,332.90059542655945,35.924096,139.912408,1.005396730486507,0,0,5,0
2023-09-01 22:56:15.913691,334.89140009880066,35.924096,139.912408,0.7160106444753913,0,0,5,0
2023-09-01 22:56:17.903508,336.88121604919434,35.924096,139.912406,0.8544696444523804,0,0,5,0
2023-09-01 22:56:19.944312,338.92202162742615,35.924095,139.912405,0.9275980444315302,0,0,5,0
2023-09-01 22:56:22.935887,341.91359543800354,35.924087,139.912383,0.9942226374165027,0,0,5,0
2023-09-01 22:56:24.965810,343.94351959228516,35.924093,139.912356,4.426895276495247,0,0,5,0
2023-09-01 22:56:39.140986,358.1187016963959,35.924108,139.91241,5.641160006689353,0,0,5,0
2023-09-01 22:56:41.189318,360.16702914237976,35.924107,139.912414,0.7004878039760467,0,0,5,0
2023-09-01 22:56:43.179649,362.15736079216003,35.924107,139.912414,0.7004878039760467,0,0,5,0
2023-09-01 22:56:45.169345,364.1470539569855,35.924107,139.912413,0.7004878039760467,0,0,5,0
2023-09-01 22:56:47.221555,366.19926357269287,35.92411,139.91241,0.8694024165304569,0,0,5,0
2023-09-01 22:56:48.208405,367.18611311912537,35.924111,139.91241,1.1089477628682922,0,0,5,0
2023-09-01 22:56:50.196677,369.17438650131226,35.924111,139.912411,1.2929975595457335,0,0,5,0
2023-09-01 22:56:52.216022,371.19373178482056,35.92411,139.912412,1.0791687879926153,0,0,5,0
2023-09-01 22:56:54.207951,373.18566060066223,35.924109,139.912412,0.9481832252201572,0,0,5,0
2023-09-01 22:56:56.197105,375.1748149394989,35.924109,139.912413,0.9308445060711519,0,0,5,0
2023-09-01 22:56:58.235236,377.21294832229614,35.924107,139.912415,0.7004878039760467,0,0,5,0
2023-09-01 22:57:00.228624,379.20633339881897,35.924105,139.912416,0.5898039896580739,0,0,5,0
2023-09-01 22:57:02.221228,381.19893765449524,35.924104,139.912415,0.495951077249246,0,0,5,0
2023-09-01 22:57:05.253967,384.2316846847534,35.924102,139.912415,0.2591612340290426,0,0,5,0
2023-09-01 22:57:08.990909,387.96862292289734,35.924101,139.912414,0.05607396104999225,18,2,5,0
2023-09-01 22:57:10.394840,389.37255239486694,35.924108,139.912407,1.0555755975904029,92,2,5,1
