datetime,elapsed time,lat,lon,distance_to_goal,area_ratio,angle,add_pwr,isReach_goal
2023-09-01 22:47:49.889574,427.81653094291687,Image Guide Sequence: Start
2023-09-01 22:47:53.664389,431.5913441181183,35.924114,139.912426,2.038304557115137,0,0,5,0
2023-09-01 22:47:56.397381,434.32433462142944,35.924113,139.912426,1.8041537541611403,4,2,5,0
2023-09-01 22:47:58.394914,436.3218755722046,35.924123,139.912429,2.7990942379723154,0,0,5,0
2023-09-01 22:48:00.440739,438.3676917552948,35.924121,139.912427,2.7580549027208994,0,0,5,0
2023-09-01 22:48:02.431483,440.3584382534027,35.924123,139.912429,2.658962510855817,0,0,5,0
2023-09-01 22:48:04.419604,442.3465566635132,35.924126,139.91243,3.0375516976017316,0,0,5,0
2023-09-01 22:48:06.453576,444.38052916526794,35.924128,139.912432,3.276170764769531,0,0,5,0
2023-09-01 22:48:08.441605,446.3685586452484,35.92413,139.912432,3.5149185288002256,0,0,5,0
2023-09-01 22:48:10.429432,448.3563861846924,35.92413,139.912432,3.7145080829090094,0,0,5,0
2023-09-01 22:48:12.468237,450.3951892852783,35.92413,139.912434,3.6547259631712716,0,0,5,0
2023-09-01 22:48:14.457934,452.38488817214966,35.924132,139.912435,3.7947733464750524,0,0,5,0
2023-09-01 22:48:16.448030,454.37498354911804,35.924131,139.912435,3.9350350589365473,0,0,5,0
2023-09-01 22:48:18.473001,456.39995431900024,35.924133,139.912436,3.978265130137546,0,0,5,0
2023-09-01 22:48:22.203278,460.1302466392517,35.924133,139.912437,4.0754889743394775,2,2,5,0
2023-09-01 22:48:24.244098,462.1710526943207,35.924125,139.912423,2.8032738733924387,0,0,5,0
2023-09-01 22:48:26.238111,464.16506457328796,35.924124,139.912423,2.6967226101373227,0,0,5,0
2023-09-01 22:48:28.970642,466.89759945869446,35.924124,139.912423,2.6967226101373227,5,2,5,0
2023-09-01 22:48:30.994912,468.92186760902405,35.924118,139.912412,1.8359852381837856,0,0,5,0
2023-09-01 22:48:34.720951,472.64790511131287,35.924118,139.912411,1.9327807029022066,25,2,5,0
2023-09-01 22:48:38.506203,476.43315625190735,35.924114,139.912403,1.9136964994789996,29,2,5,0
2023-09-01 22:48:42.238988,480.16594767570496,35.924116,139.912404,1.8481290406293207,36,2,5,0
2023-09-01 22:48:45.019824,482.9467830657959,35.924116,139.912404,1.94422322311619,39,2,5,0
2023-09-01 22:48:48.759574,486.6865322589874,35.924116,139.912403,1.94422322311619,40,2,5,0
