datetime,elapsed time,lat,lon,distance_to_goal,area_ratio,angle,add_pwr,isReach_goal
2023-09-01 19:12:21.003744,190.79853796958923,35.924117,139.911373,4.116135179537528,0,0,5,0
2023-09-01 19:12:23.730048,193.524831533432,35.924118,139.911374,4.2048635335632545,2,2,5,0
2023-09-01 19:12:24.717229,194.51201844215393,35.924116,139.911374,3.9878671101046703,0,0,5,0
2023-09-01 19:12:27.493855,197.28864312171936,35.924109,139.911372,3.286111245486694,6,3,5,0
2023-09-01 19:12:28.478850,198.27363538742065,35.924109,139.911372,3.286111245486694,0,0,5,0
2023-09-01 19:12:29.467670,199.26245546340942,35.924095,139.91137,1.9829536052978185,0.0,1,5,0
2023-09-01 19:12:30.451485,200.24627447128296,35.924095,139.91137,1.9829536052978185,0,0,5,0
2023-09-01 19:12:31.494519,201.28930473327637,35.924096,139.911371,2.019859310782699,0,0,5,0
2023-09-01 19:12:32.478682,202.2734670639038,35.924096,139.911371,2.019859310782699,0,0,5,0
2023-09-01 19:12:33.463469,203.25825786590576,35.924095,139.911371,1.9288165510586264,0,0,5,0
2023-09-01 19:12:34.446612,204.24139666557312,35.924095,139.911369,2.0396487048707783,0,0,5,0
2023-09-01 19:12:36.459896,206.25468134880066,35.924097,139.911368,2.2689510062299747,0,0,5,0
2023-09-01 19:12:37.442688,207.2374725341797,35.924098,139.911368,2.3573042557165937,0,0,5,0
2023-09-01 19:12:38.428299,208.22308373451233,35.924097,139.911368,2.2689510062299747,0,0,5,0
2023-09-01 19:12:39.411869,209.20665335655212,35.924095,139.911366,2.223081908207676,0,0,5,0
2023-09-01 19:12:40.396966,210.19175219535828,35.924095,139.911366,2.223081908207676,0,0,5,0
2023-09-01 19:12:43.134809,212.92959761619568,35.924095,139.911366,2.223081908207676,9,3,5,0
2023-09-01 19:12:43.531366,213.3261513710022,35.924095,139.911366,2.223081908207676,75,2,5,1
