datetime,elapsed time,lat,lon,distance_to_goal,area_ratio,angle,add_pwr,isReach_goal
2023-09-01 23:00:42.362482,174.12554550170898,Image Guide Sequence: Start
2023-09-01 23:00:46.126996,177.89005994796753,35.924117,139.912434,2.946659756466816,0,0,0,0
2023-09-01 23:00:49.860894,181.62395548820496,35.924117,139.912433,2.381106241741557,4,3,0,0
2023-09-01 23:00:51.901782,183.66484379768372,35.92411,139.912427,1.4563005444472563,0,0,0,0
2023-09-01 23:00:53.892940,185.65600156784058,35.924111,139.912427,1.5288869163707817,0,0,0,0
2023-09-01 23:00:55.884162,187.64722442626953,35.924112,139.912426,1.6276488184250664,0,0,0,0
2023-09-01 23:00:57.916626,189.67968845367432,35.924112,139.912425,1.5716396038903497,0,0,5,0
2023-09-01 23:00:59.908337,191.6713991165161,35.924112,139.912425,1.5716396038903497,0,0,5,0
2023-09-01 23:01:01.900652,193.66371417045593,35.924112,139.912425,1.5716396038903497,0,0,5,0
2023-09-01 23:01:03.931295,195.69435858726501,35.924114,139.912426,1.5716396038903497,0,0,5,0
2023-09-01 23:01:05.922367,197.68542742729187,35.924114,139.912425,1.753790506758693,0,0,5,0
2023-09-01 23:01:07.914001,199.6770634651184,35.924114,139.912425,1.753790506758693,0,0,5,0
2023-09-01 23:01:10.938856,202.70192337036133,35.924113,139.912425,1.753790506758693,0,0,5,0
2023-09-01 23:01:12.929261,204.69232439994812,35.924113,139.912425,1.753790506758693,0,0,5,0
2023-09-01 23:01:14.976077,206.73914074897766,35.924112,139.912424,1.6615066965918908,0,0,5,0
2023-09-01 23:01:16.969359,208.73241996765137,35.924111,139.912425,1.4287130885263888,0,0,5,0
2023-09-01 23:01:18.963813,210.7268738746643,35.92411,139.912425,1.4846281556883643,0,0,5,0
2023-09-01 23:01:21.006245,212.7693064212799,35.924111,139.912425,1.341608726566005,0,0,5,0
2023-09-01 23:01:23.001076,214.76413655281067,35.924111,139.912425,1.4846281556883643,0,0,5,0
2023-09-01 23:01:24.990165,216.75322818756104,35.92411,139.912422,1.3764488326203035,0,0,5,0
2023-09-01 23:01:27.029935,218.79299640655518,35.92411,139.912422,1.2340925970223808,0,0,5,0
2023-09-01 23:01:29.020018,220.78307962417603,35.924109,139.912419,1.186994007271442,0,0,5,0
2023-09-01 23:01:31.011739,222.7748019695282,35.924112,139.912419,1.1089477611863368,0,0,5,0
2023-09-01 23:01:33.044295,224.80735969543457,35.924113,139.912419,1.423922757316813,0,0,5,0
2023-09-01 23:01:35.040355,226.80341815948486,35.924112,139.912419,1.3179539261026039,0,0,5,0
2023-09-01 23:01:38.776611,230.5396761894226,35.924112,139.912418,1.292997558423758,54,2,5,0
2023-09-01 23:01:40.181707,231.94476962089539,35.924114,139.912423,1.6632112858204378,99,2,5,1
