datetime(PDT),elapsed time,lat,lon,distance_to_parachute,red_area,isDistant_parachute,control
2023-09-06 17:37:21.939350,29.15452814102173,35.924189,139.912024,0.1109575956916378,39089,0,4
2023-09-06 17:37:28.704656,35.919838666915894,35.924189,139.91203,0.4237520606046326,0,0,3
2023-09-06 17:37:35.494871,42.710050106048584,35.924187,139.912048,1.7725292065600804,0,0,3
2023-09-06 17:38:10.188440,77.40362572669983,35.924225,139.912084,5.9325488903899055,0,0,5
2023-09-06 17:38:14.207694,81.42287850379944,35.9244,139.912213,28.591465319006158,0,1,0
