datetime(PDT),elapsed time,lat,lon,distance_to_parachute,red_area,isDistant_parachute,control
2023-09-05 01:51:12.979278,49.4826078414917,35.924222,139.912041,0.09024942747739062,0,0,2
2023-09-05 01:51:17.137916,53.64125680923462,35.924223,139.912041,0.11095759624247527,0,0,2
2023-09-05 01:51:51.651492,88.15483093261719,35.924224,139.912041,0.22191519319768013,469,0,4
2023-09-05 01:51:56.290243,92.79358172416687,35.924035,139.911957,22.090618854540935,469,1,4
