datetime(PDT),elapsed time,lat,lon,distance_to_parachute,red_area,isDistant_parachute,control
2023-09-06 17:23:50.782856,29.223214864730835,35.924195,139.912039,0.0,0,0,2
2023-09-06 17:23:54.328995,32.76936149597168,35.924198,139.912037,0.3786609981029425,0,0,2
2023-09-06 17:23:57.915905,36.35626435279846,35.924198,139.912038,0.34489021053871066,0,0,2
2023-09-06 17:24:01.458760,39.89913010597229,35.924197,139.91204,0.23956484924722501,0,0,2
2023-09-06 17:24:05.260213,43.70057463645935,35.924201,139.912039,0.23956484924722501,23828,0,4
2023-09-06 17:24:12.033661,50.47402501106262,35.924198,139.912037,0.35007289966007255,0,0,3
2023-09-06 17:24:18.839008,57.2793664932251,35.924175,139.912062,2.69202021482172,0,0,3
2023-09-06 17:24:33.268890,71.7092547416687,35.924142,139.912092,7.351642895766752,0,0,5
2023-09-06 17:24:37.288304,75.72866702079773,35.9241,139.912155,14.275471809323136,0,1,0
