datetime(PDT),elapsed time,lat,lon,distance_to_parachute,red_area,isDistant_parachute,control
2023-09-05 02:05:58.850402,50.431742429733276,35.924193,139.91204,0.11095759570398528,287,0,4
2023-09-05 02:06:08.713498,60.29483914375305,35.924194,139.912038,0.23956485082424597,0,0,3
2023-09-05 02:06:18.574266,70.15560746192932,35.924177,139.912041,0.9986183638842768,0,0,3
2023-09-05 02:06:28.446927,80.02826833724976,35.924149,139.912059,4.801010159319228,0,0,3
2023-09-05 02:06:43.814762,95.39610433578491,35.924129,139.912072,7.358800912766951,0,0,5
