datetime,elapsed time,latest_press,delta_press,press_land_count,isLand
2023-08-31 03:33:51.720134,22.16650915145874,1014.5407,0,0,0
2023-08-31 03:33:52.726346,23.172722578048706,1014.4777,0.06299999999998818,1,0
2023-08-31 03:33:53.732433,24.178808450698853,1014.5706,0.092899999999986,2,0
2023-08-31 03:33:54.738516,25.184893369674683,1014.6418,0.07119999999997617,3,0
2023-08-31 03:33:55.744730,26.19110655784607,1014.5324,0.10939999999993688,0,0
2023-08-31 03:33:56.750907,27.19728422164917,1014.5216,0.010800000000017462,1,0
2023-08-31 03:33:57.757104,28.203479051589966,1014.5324,0.010800000000017462,2,0
2023-08-31 03:33:58.763289,29.20966649055481,1014.4777,0.054700000000025284,3,0
2023-08-31 03:33:59.769524,30.215900182724,1014.4612,0.016500000000064574,4,1
