datetime(PDT),elapsed time,latest_press,delta_press,press_land_count,isLand
2023-09-05 02:05:24.616961,16.198301792144775,1005.9536,0,0,0
2023-09-05 02:05:29.627354,21.208693742752075,1005.9675,0.01389999999992142,1,0
2023-09-05 02:05:34.633570,26.214912176132202,1006.0222,0.054700000000025284,2,0
2023-09-05 02:05:39.644380,31.225720405578613,1005.9401,0.08209999999996853,3,0
2023-09-05 02:05:44.657673,36.23950219154358,1005.9483,0.008199999999987995,4,1
