datetime(PDT),elapsed time,latest_press,delta_press,press_land_count,isLand
2023-09-06 17:19:14.618532,12.300302505493164,1011.2423,0,0,0
2023-09-06 17:19:15.625057,13.306828260421753,1011.2394,0.0028999999999541615,1,0
2023-09-06 17:19:16.630663,14.312432765960693,1011.1655,0.07390000000009422,2,0
2023-09-06 17:19:17.636910,15.318678855895996,1011.2337,0.06820000000004711,3,0
2023-09-06 17:19:18.643110,16.32487988471985,1011.1967,0.03700000000003456,4,1
